review_id,meal_id,meal_name,restaurant,rating,review_text,sentiment_label,review_date,helpful_votes
R000214,M0043,Margherita Pizza,Urban Bites,2.6,Food arrived on time but was slightly cold. Taste was fine.,neutral,2025-10-07,45
R000215,M0043,Margherita Pizza,Urban Bites,5.0,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-12-21,25
R000216,M0044,Pepperoni Pizza,Street Eats,4.6,Super fast delivery and the food was outstanding. 5 stars!,positive,2025-11-10,0
R000217,M0044,Pepperoni Pizza,Street Eats,3.2,The Pepperoni Pizza was okay. Expected a bit more flavor.,neutral,2026-02-10,33
R000218,M0044,Pepperoni Pizza,Street Eats,4.6,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2026-02-22,38
R000219,M0044,Pepperoni Pizza,Street Eats,1.5,Disappointed with the quality. Not what I expected.,negative,2025-11-29,38
R000220,M0044,Pepperoni Pizza,Street Eats,4.9,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-11-01,36
R000221,M0045,Pepperoni Pizza,Burger Factory,1.6,The Pepperoni Pizza was cold on arrival. Very frustrating.,negative,2025-07-09,8
R000222,M0045,Pepperoni Pizza,Burger Factory,4.6,The quality is consistently great. My go-to order every week.,positive,2025-10-30,12
R000223,M0045,Pepperoni Pizza,Burger Factory,4.4,The quality is consistently great. My go-to order every week.,positive,2025-05-13,35
R000224,M0045,Pepperoni Pizza,Burger Factory,2.7,The Pepperoni Pizza was okay. Expected a bit more flavor.,neutral,2026-02-27,28
R000225,M0045,Pepperoni Pizza,Burger Factory,4.6,Best Pepperoni Pizza I've ever had. The flavor was incredible!,positive,2025-11-13,22
R000226,M0046,Pepperoni Pizza,Urban Bites,4.1,Loved every bite. The packaging was also excellent.,positive,2025-11-08,6
R000227,M0046,Pepperoni Pizza,Urban Bites,5.0,Loved every bite. The packaging was also excellent.,positive,2025-06-08,0
R000228,M0046,Pepperoni Pizza,Urban Bites,4.8,Perfect seasoning and amazing presentation. Worth every penny.,positive,2026-03-23,8
R000229,M0046,Pepperoni Pizza,Urban Bites,4.7,Super fast delivery and the food was outstanding. 5 stars!,positive,2026-01-19,6
R000230,M0046,Pepperoni Pizza,Urban Bites,4.5,Best Pepperoni Pizza I've ever had. The flavor was incredible!,positive,2025-11-10,45
R000231,M0047,Pepperoni Pizza,Shawarma Station,4.9,Perfect seasoning and amazing presentation. Worth every penny.,positive,2025-08-03,0
R000232,M0047,Pepperoni Pizza,Shawarma Station,5.0,Loved every bite. The packaging was also excellent.,positive,2026-03-25,35
R000233,M0047,Pepperoni Pizza,Shawarma Station,2.3,Portion was too small for the price. Won't order again.,negative,2025-11-19,3
R000234,M0047,Pepperoni Pizza,Shawarma Station,4.3,Fantastic taste and quick delivery. Family loved it!,positive,2025-05-21,9
R000235,M0047,Pepperoni Pizza,Shawarma Station,4.2,Fantastic taste and quick delivery. Family loved it!,positive,2025-09-21,43
R000236,M0048,Pepperoni Pizza,Flavor Street,4.7,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2026-01-08,14
R000237,M0048,Pepperoni Pizza,Flavor Street,3.0,"Decent taste, nothing extraordinary but satisfying.",neutral,2025-09-20,19
R000238,M0048,Pepperoni Pizza,Flavor Street,4.0,Fantastic taste and quick delivery. Family loved it!,positive,2025-10-23,42
R000239,M0048,Pepperoni Pizza,Flavor Street,4.2,Super fast delivery and the food was outstanding. 5 stars!,positive,2025-08-27,12
R000240,M0048,Pepperoni Pizza,Flavor Street,4.3,The quality is consistently great. My go-to order every week.,positive,2026-01-06,2
R000241,M0049,Pepperoni Pizza,Crave It,4.5,Loved every bite. The packaging was also excellent.,positive,2025-07-04,47
R000242,M0049,Pepperoni Pizza,Crave It,2.1,Missing items from my order. Customer service was unhelpful.,negative,2025-09-22,8
R000243,M0049,Pepperoni Pizza,Crave It,4.4,Perfect seasoning and amazing presentation. Worth every penny.,positive,2025-09-07,32
R000244,M0049,Pepperoni Pizza,Crave It,4.6,Absolutely delicious. Generous portions and great value for money.,positive,2025-06-19,23
R000245,M0049,Pepperoni Pizza,Crave It,4.7,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2025-09-11,45
R000246,M0050,Pepperoni Pizza,The Grill House,1.8,The Pepperoni Pizza was cold on arrival. Very frustrating.,negative,2025-10-31,41
R000247,M0050,Pepperoni Pizza,The Grill House,4.5,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-08-08,46
R000248,M0050,Pepperoni Pizza,The Grill House,4.1,Fantastic taste and quick delivery. Family loved it!,positive,2025-10-07,15
R000249,M0050,Pepperoni Pizza,The Grill House,3.2,"Pretty good, I've had better but wouldn't say no to ordering again.",neutral,2025-12-20,49
R000250,M0050,Pepperoni Pizza,The Grill House,4.9,Loved every bite. The packaging was also excellent.,positive,2025-12-20,18
R000251,M0051,Pepperoni Pizza,Mediterranean Nights,4.2,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2026-03-24,46
R000252,M0051,Pepperoni Pizza,Mediterranean Nights,1.1,The Pepperoni Pizza was cold on arrival. Very frustrating.,negative,2026-03-23,16
R000253,M0051,Pepperoni Pizza,Mediterranean Nights,4.0,The quality is consistently great. My go-to order every week.,positive,2025-11-08,6
R000254,M0051,Pepperoni Pizza,Mediterranean Nights,5.0,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2026-02-23,28
R000255,M0051,Pepperoni Pizza,Mediterranean Nights,4.3,Perfect seasoning and amazing presentation. Worth every penny.,positive,2025-09-24,4
R000256,M0052,Bbq Chicken Pizza,Sushi World,3.7,The Bbq Chicken Pizza was okay. Expected a bit more flavor.,neutral,2026-01-04,11
R000257,M0052,Bbq Chicken Pizza,Sushi World,4.0,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2026-02-27,9
R000258,M0052,Bbq Chicken Pizza,Sushi World,5.0,The quality is consistently great. My go-to order every week.,positive,2026-03-10,22
R000259,M0052,Bbq Chicken Pizza,Sushi World,2.6,Average portion size for the price. Food was warm but not hot.,neutral,2025-11-15,28
R000260,M0052,Bbq Chicken Pizza,Sushi World,4.1,Super fast delivery and the food was outstanding. 5 stars!,positive,2026-01-18,26
R000261,M0053,Bbq Chicken Pizza,Flavor Street,2.1,Packaging was damaged and food quality was below average.,negative,2025-09-13,9
R000262,M0053,Bbq Chicken Pizza,Flavor Street,4.1,Loved every bite. The packaging was also excellent.,positive,2025-11-26,29
R000263,M0053,Bbq Chicken Pizza,Flavor Street,4.3,Absolutely delicious. Generous portions and great value for money.,positive,2025-08-26,20
R000264,M0053,Bbq Chicken Pizza,Flavor Street,1.2,Disappointed with the quality. Not what I expected.,negative,2026-04-29,6
R000265,M0053,Bbq Chicken Pizza,Flavor Street,4.9,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2026-02-11,43
R000266,M0054,Bbq Chicken Pizza,Mediterranean Nights,1.6,Disappointed with the quality. Not what I expected.,negative,2026-04-12,14
R000267,M0054,Bbq Chicken Pizza,Mediterranean Nights,1.7,Disappointed with the quality. Not what I expected.,negative,2026-02-05,23
R000268,M0054,Bbq Chicken Pizza,Mediterranean Nights,4.9,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-11-18,14
R000269,M0054,Bbq Chicken Pizza,Mediterranean Nights,4.6,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2026-01-25,41
R000270,M0054,Bbq Chicken Pizza,Mediterranean Nights,1.8,The Bbq Chicken Pizza was cold on arrival. Very frustrating.,negative,2025-05-08,33
R000271,M0055,Bbq Chicken Pizza,Pizza Palace,1.1,Packaging was damaged and food quality was below average.,negative,2025-07-18,21
R000272,M0055,Bbq Chicken Pizza,Pizza Palace,3.1,The Bbq Chicken Pizza was okay. Expected a bit more flavor.,neutral,2026-02-28,20
R000273,M0055,Bbq Chicken Pizza,Pizza Palace,4.9,Loved every bite. The packaging was also excellent.,positive,2025-12-08,42
R000274,M0055,Bbq Chicken Pizza,Pizza Palace,4.8,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2025-12-22,38
R000275,M0055,Bbq Chicken Pizza,Pizza Palace,5.0,Fantastic taste and quick delivery. Family loved it!,positive,2025-11-22,1
R000276,M0056,Bbq Chicken Pizza,Crave It,4.8,Best Bbq Chicken Pizza I've ever had. The flavor was incredible!,positive,2025-09-27,39
R000277,M0056,Bbq Chicken Pizza,Crave It,4.1,The quality is consistently great. My go-to order every week.,positive,2025-12-27,4
R000278,M0056,Bbq Chicken Pizza,Crave It,3.4,The Bbq Chicken Pizza was okay. Expected a bit more flavor.,neutral,2025-08-10,37
R000279,M0056,Bbq Chicken Pizza,Crave It,3.6,Food arrived on time but was slightly cold. Taste was fine.,neutral,2026-01-24,49
R000280,M0056,Bbq Chicken Pizza,Crave It,4.7,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-06-20,38
R000281,M0057,Bbq Chicken Pizza,The Foodie Hub,4.9,Best Bbq Chicken Pizza I've ever had. The flavor was incredible!,positive,2026-03-05,3
R000282,M0057,Bbq Chicken Pizza,The Foodie Hub,4.3,Absolutely delicious. Generous portions and great value for money.,positive,2025-11-09,11
R000283,M0057,Bbq Chicken Pizza,The Foodie Hub,4.9,Best Bbq Chicken Pizza I've ever had. The flavor was incredible!,positive,2026-04-05,40
R000284,M0057,Bbq Chicken Pizza,The Foodie Hub,4.8,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2026-04-26,13
R000285,M0057,Bbq Chicken Pizza,The Foodie Hub,1.8,Disappointed with the quality. Not what I expected.,negative,2025-06-05,37
R000286,M0058,Bbq Chicken Pizza,The Grill House,1.0,Missing items from my order. Customer service was unhelpful.,negative,2025-10-22,43
R000287,M0058,Bbq Chicken Pizza,The Grill House,4.7,The quality is consistently great. My go-to order every week.,positive,2026-01-08,0
R000288,M0058,Bbq Chicken Pizza,The Grill House,4.4,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2025-12-06,48
R000289,M0058,Bbq Chicken Pizza,The Grill House,4.7,Best Bbq Chicken Pizza I've ever had. The flavor was incredible!,positive,2025-06-04,41
R000290,M0058,Bbq Chicken Pizza,The Grill House,4.3,Loved every bite. The packaging was also excellent.,positive,2025-06-18,28
R000291,M0059,Bbq Chicken Pizza,Daily Bites,4.9,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-08-10,30
R000292,M0059,Bbq Chicken Pizza,Daily Bites,1.9,The taste was bland and the delivery was late.,negative,2025-06-18,32
R000293,M0059,Bbq Chicken Pizza,Daily Bites,1.3,The taste was bland and the delivery was late.,negative,2026-03-11,15
R000294,M0059,Bbq Chicken Pizza,Daily Bites,1.9,Portion was too small for the price. Won't order again.,negative,2025-08-01,8
R000295,M0059,Bbq Chicken Pizza,Daily Bites,1.4,Disappointed with the quality. Not what I expected.,negative,2026-03-02,34
R000296,M0060,Four Cheese Pizza,Urban Bites,1.8,Disappointed with the quality. Not what I expected.,negative,2026-04-08,33
R000297,M0060,Four Cheese Pizza,Urban Bites,2.4,Portion was too small for the price. Won't order again.,negative,2025-07-02,6
R000298,M0060,Four Cheese Pizza,Urban Bites,2.3,The Four Cheese Pizza was cold on arrival. Very frustrating.,negative,2025-07-26,30
R000299,M0060,Four Cheese Pizza,Urban Bites,4.9,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2025-06-14,16
R000300,M0060,Four Cheese Pizza,Urban Bites,1.1,Missing items from my order. Customer service was unhelpful.,negative,2025-11-30,26
R000301,M0061,Four Cheese Pizza,El Classico,3.5,Good food overall but delivery took longer than expected.,neutral,2025-05-03,24
R000302,M0061,Four Cheese Pizza,El Classico,4.6,Super fast delivery and the food was outstanding. 5 stars!,positive,2026-01-09,8
R000303,M0061,Four Cheese Pizza,El Classico,1.8,Packaging was damaged and food quality was below average.,negative,2025-05-15,6
R000304,M0061,Four Cheese Pizza,El Classico,2.8,Food arrived on time but was slightly cold. Taste was fine.,neutral,2025-07-14,41
R000305,M0061,Four Cheese Pizza,El Classico,4.4,Absolutely delicious. Generous portions and great value for money.,positive,2025-07-21,20
R000306,M0062,Four Cheese Pizza,Golden Fork,4.5,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2025-08-24,27
R000307,M0062,Four Cheese Pizza,Golden Fork,4.9,Absolutely delicious. Generous portions and great value for money.,positive,2026-04-01,23
R000308,M0062,Four Cheese Pizza,Golden Fork,1.9,Disappointed with the quality. Not what I expected.,negative,2025-11-07,37
R000309,M0062,Four Cheese Pizza,Golden Fork,4.2,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2026-03-26,24
R000310,M0062,Four Cheese Pizza,Golden Fork,4.8,The quality is consistently great. My go-to order every week.,positive,2025-08-26,31
R000311,M0063,Four Cheese Pizza,Fresh & Fit,3.0,The Four Cheese Pizza was okay. Expected a bit more flavor.,neutral,2025-09-28,39
R000312,M0063,Four Cheese Pizza,Fresh & Fit,3.6,Good food overall but delivery took longer than expected.,neutral,2025-12-02,16
R000313,M0063,Four Cheese Pizza,Fresh & Fit,4.3,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2025-06-03,23
R000314,M0063,Four Cheese Pizza,Fresh & Fit,3.8,Food arrived on time but was slightly cold. Taste was fine.,neutral,2025-10-06,0
R000315,M0063,Four Cheese Pizza,Fresh & Fit,4.6,Loved every bite. The packaging was also excellent.,positive,2025-10-24,44
R000316,M0064,Meat Lovers Pizza,Street Eats,4.4,Super fast delivery and the food was outstanding. 5 stars!,positive,2025-10-24,19
R000317,M0064,Meat Lovers Pizza,Street Eats,4.9,Best Meat Lovers Pizza I've ever had. The flavor was incredible!,positive,2026-04-18,17
R000318,M0064,Meat Lovers Pizza,Street Eats,2.8,Average portion size for the price. Food was warm but not hot.,neutral,2025-07-22,43
R000319,M0064,Meat Lovers Pizza,Street Eats,4.4,Absolutely delicious. Generous portions and great value for money.,positive,2025-11-16,35
R000320,M0064,Meat Lovers Pizza,Street Eats,4.8,The quality is consistently great. My go-to order every week.,positive,2025-07-26,19
R000321,M0065,Meat Lovers Pizza,Sushi World,4.6,Fantastic taste and quick delivery. Family loved it!,positive,2025-11-17,17
R000322,M0065,Meat Lovers Pizza,Sushi World,2.7,The Meat Lovers Pizza was okay. Expected a bit more flavor.,neutral,2026-03-29,39
R000323,M0065,Meat Lovers Pizza,Sushi World,4.4,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-12-19,13
R000324,M0065,Meat Lovers Pizza,Sushi World,2.7,The Meat Lovers Pizza was okay. Expected a bit more flavor.,neutral,2026-04-04,37
R000325,M0065,Meat Lovers Pizza,Sushi World,1.9,The taste was bland and the delivery was late.,negative,2026-02-15,6
R000326,M0066,Meat Lovers Pizza,Shawarma Station,3.4,Food arrived on time but was slightly cold. Taste was fine.,neutral,2025-07-17,2
R000327,M0066,Meat Lovers Pizza,Shawarma Station,2.9,Food arrived on time but was slightly cold. Taste was fine.,neutral,2025-06-17,14
R000328,M0066,Meat Lovers Pizza,Shawarma Station,4.0,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2026-01-22,37
R000329,M0066,Meat Lovers Pizza,Shawarma Station,4.4,Fantastic taste and quick delivery. Family loved it!,positive,2025-05-27,44
R000330,M0066,Meat Lovers Pizza,Shawarma Station,2.9,Food arrived on time but was slightly cold. Taste was fine.,neutral,2025-10-22,1
R000331,M0067,Meat Lovers Pizza,Burger Factory,4.7,Best Meat Lovers Pizza I've ever had. The flavor was incredible!,positive,2025-11-15,31
R000332,M0067,Meat Lovers Pizza,Burger Factory,2.5,"Decent taste, nothing extraordinary but satisfying.",neutral,2025-07-19,11
R000333,M0067,Meat Lovers Pizza,Burger Factory,4.4,Best Meat Lovers Pizza I've ever had. The flavor was incredible!,positive,2025-08-09,10
